;id_institucion;nom_institucion;nom_institucion_html;id_carrera;nombre_carrera;nombre_carrera_HTML;nombre_carrera_no_tilde;ORM_laravel
465;337;Instituto Profesional Los Lagos;Instituto Profesional Los Lagos;71;Ingeniería en Prevención de Riesgos;"Ingenier&iacute;a en Prevenci&oacute;n de Riesgos";Ingenieria en Prevencion de Riesgos;
466;337;Instituto Profesional Los Lagos;Instituto Profesional Los Lagos;112;Psicopedagogía;"Psicopedagog&iacute;a";Psicopedagogia;
467;337;Instituto Profesional Los Lagos;Instituto Profesional Los Lagos;126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
468;337;Instituto Profesional Los Lagos;Instituto Profesional Los Lagos;177;Técnico en Prevención de Riesgos;"T&eacute;cnico en Prevenci&oacute;n de Riesgos";Tecnico en Prevencion de Riesgos;
469;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;1;Actuación y Teatro;"Actuaci&oacute;n y Teatro";Actuacion y Teatro;
470;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;2;Administración de Empresas e Ing. Asociadas;"Administraci&oacute;n de Empresas e Ing. Asociadas";Administracion de Empresas e Ing. Asociadas;
471;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;18;Contador Auditor;Contador Auditor;Contador Auditor;
472;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;24;Diseño Gráfico;"Dise&ntilde;o Gr&aacute;fico";Diseño Grafico;
473;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;30;Fotografía;"Fotograf&iacute;a";Fotografia;
474;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
475;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;112;Psicopedagogía;"Psicopedagog&iacute;a";Psicopedagogia;
476;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;113;Publicidad;Publicidad;Publicidad;
477;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;119;Relaciones Públicas;"Relaciones P&uacute;blicas";Relaciones Publicas;
478;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;133;Técnico en Administración de Ventas;"T&eacute;cnico en Administraci&oacute;n de Ventas";Tecnico en Administracion de Ventas;
479;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;147;Técnico en Contabilidad General;"T&eacute;cnico en Contabilidad General";Tecnico en Contabilidad General;
480;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;154;Técnico en Diseño Gráfico;"T&eacute;cnico en Dise&ntilde;o Gr&aacute;fico";Tecnico en Diseño Grafico;
481;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;160;Técnico en Fotografía;"T&eacute;cnico en Fotograf&iacute;a";Tecnico en Fotografia;
482;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;179;Técnico en Producción de Eventos y Comunicación Social;"T&eacute;cnico en Producci&oacute;n de Eventos y Comunicaci&oacute;n Social";Tecnico en Produccion de Eventos y Comunicacion Social;
483;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;182;Técnico en Publicidad;"T&eacute;cnico en Publicidad";Tecnico en Publicidad;
484;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;186;Técnico en Relaciones Públicas;"T&eacute;cnico en Relaciones P&uacute;blicas";Tecnico en Relaciones Publicas;
485;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;187;Técnico en Servicio Social;"T&eacute;cnico en Servicio Social";Tecnico en Servicio Social;
486;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;189;Técnico en Teatro;"T&eacute;cnico en Teatro";Tecnico en Teatro;
487;338;Instituto Profesional Los Leones;Instituto Profesional Los Leones;201;Trabajo Social;Trabajo Social;Trabajo Social;
488;341;Instituto Profesional Providencia;Instituto Profesional Providencia;66;Ingeniería en Marketing;"Ingenier&iacute;a en Marketing";Ingenieria en Marketing;
489;341;Instituto Profesional Providencia;Instituto Profesional Providencia;92;Nutrición y Dietética;"Nutrici&oacute;n y Diet&eacute;tica";Nutricion y Dietetica;
490;341;Instituto Profesional Providencia;Instituto Profesional Providencia;98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
491;341;Instituto Profesional Providencia;Instituto Profesional Providencia;99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
492;341;Instituto Profesional Providencia;Instituto Profesional Providencia;100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
493;341;Instituto Profesional Providencia;Instituto Profesional Providencia;158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
494;341;Instituto Profesional Providencia;Instituto Profesional Providencia;196;Técnico Jurídico;"T&eacute;cnico Jur&iacute;dico";Tecnico Juridico;
495;341;Instituto Profesional Providencia;Instituto Profesional Providencia;201;Trabajo Social;Trabajo Social;Trabajo Social;
496;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";2;Administración de Empresas e Ing. Asociadas;"Administraci&oacute;n de Empresas e Ing. Asociadas";Administracion de Empresas e Ing. Asociadas;
497;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";16;Comunicación Audiovisual y/o Multimedia;"Comunicaci&oacute;n Audiovisual y/o Multimedia";Comunicacion Audiovisual y/o Multimedia;
498;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";19;Criminalística;"Criminal&iacute;stica";Criminalistica;
499;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";34;Ingeniería Agrícola;"Ingenier&iacute;a Agr&iacute;cola";Ingenieria Agricola;
500;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";56;Ingeniería en Computación e Informática;"Ingenier&iacute;a en Computaci&oacute;n e Inform&aacute;tica";Ingenieria en Computacion e Informatica;
501;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";71;Ingeniería en Prevención de Riesgos;"Ingenier&iacute;a en Prevenci&oacute;n de Riesgos";Ingenieria en Prevencion de Riesgos;
502;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";76;Ingeniería en Sonido;"Ingenier&iacute;a en Sonido";Ingenieria en Sonido;
503;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";130;Técnico en Administración de Empresas;"T&eacute;cnico en Administraci&oacute;n de Empresas";Tecnico en Administracion de Empresas;
504;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";132;Técnico en Administración de Redes y Soporte;"T&eacute;cnico en Administraci&oacute;n de Redes y Soporte";Tecnico en Administracion de Redes y Soporte;
505;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";138;Técnico en Análisis de Sistemas;"T&eacute;cnico en An&aacute;lisis de Sistemas";Tecnico en Analisis de Sistemas;
506;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";143;Técnico en Computación e Informática;"T&eacute;cnico en Computaci&oacute;n e Inform&aacute;tica";Tecnico en Computacion e Informatica;
507;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";144;Técnico en Comunicación Audiovisual;"T&eacute;cnico en Comunicaci&oacute;n Audiovisual";Tecnico en Comunicacion Audiovisual;
508;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";154;Técnico en Diseño Gráfico;"T&eacute;cnico en Dise&ntilde;o Gr&aacute;fico";Tecnico en Diseño Grafico;
509;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";187;Técnico en Servicio Social;"T&eacute;cnico en Servicio Social";Tecnico en Servicio Social;
510;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";188;Técnico en Sonido;"T&eacute;cnico en Sonido";Tecnico en Sonido;
511;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";194;Técnico en Turismo y Hotelería;"T&eacute;cnico en Turismo y Hoteler&iacute;a";Tecnico en Turismo y Hoteleria;
512;342;Instituto Profesional Santo Tomás;"Instituto Profesional Santo Tom&aacute;s";201;Trabajo Social;Trabajo Social;Trabajo Social;
513;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";1;Actuación y Teatro;"Actuaci&oacute;n y Teatro";Actuacion y Teatro;
514;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";6;Agronomía;"Agronom&iacute;a";Agronomia;
515;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";9;Arquitectura;Arquitectura;Arquitectura;
516;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";10;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;
517;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";12;Biología;"Biolog&iacute;a";Biologia;
518;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";14;Bioquímica;"Bioqu&iacute;mica";Bioquimica;
519;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";15;Ciencias Políticas;"Ciencias Pol&iacute;ticas";Ciencias Politicas;
520;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";17;Construcción Civil;"Construcci&oacute;n Civil";Construccion Civil;
521;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";20;Derecho;Derecho;Derecho;
522;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";21;Diseño;"Dise&ntilde;o";Diseño;
523;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";26;Enfermería;"Enfermer&iacute;a";Enfermeria;
524;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";28;Física y Astronomía;"F&iacute;sica y Astronom&iacute;a";Fisica y Astronomia;
525;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";31;Geografía;"Geograf&iacute;a";Geografia;
526;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";33;Historia;Historia;Historia;
527;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
528;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";49;Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería;"Ingenier&iacute;a Civil, plan com&uacute;n y licenciatura en Ciencias de la Ingenier&iacute;a";Ingenieria Civil, plan comun y licenciatura en Ciencias de la Ingenieria;
529;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
530;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";87;Licenciatura en Letras y Literatura;Licenciatura en Letras y Literatura;Licenciatura en Letras y Literatura;
531;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";88;Matemáticas y/o Estadísticas;"Matem&aacute;ticas y/o Estad&iacute;sticas";Matematicas y/o Estadisticas;
532;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";89;Medicina;Medicina;Medicina;
533;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";91;Música, Canto o Danza;"M&uacute;sica, Canto o Danza";Musica, Canto o Danza;
534;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
535;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
536;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";109;Periodismo;Periodismo;Periodismo;
537;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";110;Programas de Formación Pedagógica;"Programas de Formaci&oacute;n Pedag&oacute;gica";Programas de Formacion Pedagogica;
538;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";111;Psicología;"Psicolog&iacute;a";Psicologia;
539;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";116;Química y Farmacia;"Qu&iacute;mica y Farmacia";Quimica y Farmacia;
540;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";123;Sociología;"Sociolog&iacute;a";Sociologia;
541;11;Pontificia Universidad Católica de Chile;"Pontificia Universidad Cat&oacute;lica de Chile";201;Trabajo Social;Trabajo Social;Trabajo Social;
542;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";6;Agronomía;"Agronom&iacute;a";Agronomia;
543;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";9;Arquitectura;Arquitectura;Arquitectura;
544;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";12;Biología;"Biolog&iacute;a";Biologia;
545;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";14;Bioquímica;"Bioqu&iacute;mica";Bioquimica;
546;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";18;Contador Auditor;Contador Auditor;Contador Auditor;
547;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";20;Derecho;Derecho;Derecho;
548;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";25;Diseño Industrial;"Dise&ntilde;o Industrial";Diseño Industrial;
549;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";31;Geografía;"Geograf&iacute;a";Geografia;
550;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";38;Ingeniería Civil Bioquímica;"Ingenier&iacute;a Civil Bioqu&iacute;mica";Ingenieria Civil Bioquimica;
551;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";39;Ingeniería Civil Eléctrica;"Ingenier&iacute;a Civil El&eacute;ctrica";Ingenieria Civil Electrica;
552;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";40;Ingeniería Civil Electrónica;"Ingenier&iacute;a Civil Electr&oacute;nica";Ingenieria Civil Electronica;
553;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";42;Ingeniería Civil en Computación e Informática;"Ingenier&iacute;a Civil en Computaci&oacute;n e Inform&aacute;tica";Ingenieria Civil en Computacion e Informatica;
554;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
555;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";46;Ingeniería Civil Mecánica;"Ingenier&iacute;a Civil Mec&aacute;nica";Ingenieria Civil Mecanica;
556;12;Pontificia Universidad Católica de Valparaíso;"Pontificia Universidad Cat&oacute;lica de Valpara&iacute;so";48;Ingeniería Civil Química;"Ingenier&iacute;a Civil Qu&iacute;mica";Ingenieria Civil Quimica;
